candidate_id,current_title,years_experience,ai_skill_count,domain_score,skill_score,experience_score,behavioral_score,verification_score,education_score,availability_score,trust_score,final_score
CAND_0005649,Senior Data Scientist,7.4,9,0.48585228146022824,0.7465666666666666,0.75,0.6956000000000001,0.6000000000000001,0.6200000000000001,0.19999999999999996,1.0,0.6154573511047352
CAND_0015528,Applied ML Engineer,7.4,13,0.3782180082491543,0.8234,0.825,0.643,1.0,1.0,0.8333333333333334,0.88,0.6151482208444433
CAND_0065786,AI Specialist,4.9,9,0.4225691925036331,0.5445666666666666,0.683,0.9206,0.6666666666666667,1.0,0.8,1.0,0.6140890910844232
CAND_0067643,AI Research Engineer,6.0,10,0.48118497555678613,0.6086666666666667,0.7000000000000001,0.574,0.8,1.0,0.5,1.0,0.6139221593337024
CAND_0057563,NLP Engineer,6.8,9,0.4787491742782047,0.7636,0.775,0.8266000000000001,0.8666666666666667,1.0,0.5,0.88,0.6116892486761126
CAND_0005260,Senior NLP Engineer,5.2,11,0.41246298387070823,0.9079999999999999,0.8,0.8256,0.6666666666666667,1.0,0.5,0.88,0.6115696944085336
CAND_0092255,ML Engineer,5.2,9,0.3862405425850159,0.6576666666666666,0.7000000000000001,0.5886,0.8666666666666667,1.0,0.6,1.0,0.6108154961088381
CAND_0008978,Junior ML Engineer,6.7,13,0.3425476489646244,0.7361,0.7000000000000001,0.6454,1.0,0.92,0.16666666666666663,1.0,0.6106626280227206
CAND_0037160,Data Scientist,6.0,8,0.36401519507212426,0.6155333333333333,0.7000000000000001,0.8198,0.6000000000000001,1.0,1.0,1.0,0.6100678918549707
CAND_0010149,ML Engineer,6.9,11,0.3826800757754889,0.6401333333333334,0.7000000000000001,0.7632000000000001,0.9333333333333333,1.0,0.19999999999999996,1.0,0.6094906893993134
CAND_0098952,AI Research Engineer,5.5,11,0.38848083424146423,0.5059666666666667,0.7000000000000001,0.7502000000000001,1.0,0.92,0.8,1.0,0.609055916939106
CAND_0008202,Senior Software Engineer (ML),5.7,11,0.36967035728423164,0.7044333333333332,0.7000000000000001,0.5994,0.8,1.0,0.5,1.0,0.6069494405186028
CAND_0078002,Machine Learning Engineer,6.3,11,0.4030220598006283,0.7863,0.75,0.8596,0.9333333333333333,1.0,0.6,0.88,0.6065619571206993
CAND_0043228,Applied ML Engineer,6.8,10,0.4299206181574382,0.737,0.75,0.7166,1.0,1.0,0.8333333333333334,0.88,0.6063665098602303
CAND_0031593,Search Engineer,7.8,6,0.4944159619197291,0.6124666666666666,0.7000000000000001,0.6482000000000001,0.9333333333333333,0.6200000000000001,0.19999999999999996,1.0,0.6055947885759188
CAND_0091745,Junior ML Engineer,5.9,9,0.31335433661397716,0.5632999999999999,0.7000000000000001,0.7732000000000001,1.0,0.92,0.8333333333333334,1.0,0.6048179676508597
CAND_0087744,Senior Software Engineer (ML),3.9,11,0.29024943059531233,0.6722999999999999,0.508,0.8402000000000002,0.9333333333333333,0.92,1.0,1.0,0.6047031625119271
CAND_0013393,ML Engineer,5.3,12,0.445906387499501,0.7323,0.7000000000000001,0.6764,0.5333333333333333,0.6200000000000001,0.6,1.0,0.6038202495831837
CAND_0054829,Computer Vision Engineer,5.7,9,0.3579378098456591,0.5458333333333334,0.7000000000000001,0.7158000000000001,0.9333333333333333,1.0,0.8,1.0,0.6037530096203645
CAND_0045141,Data Scientist,5.3,10,0.3273947854498539,0.6331333333333333,0.7000000000000001,0.6272,0.8666666666666667,0.84,1.0,1.0,0.6028884356349562
CAND_0057529,Junior ML Engineer,6.9,9,0.2947004770161297,0.6378,0.7000000000000001,0.8114,0.9333333333333333,0.84,0.6666666666666667,1.0,0.6026668097715056
CAND_0070333,AI Research Engineer,4.7,10,0.3955839414234879,0.6333666666666666,0.667,0.6808000000000001,0.8,0.92,0.6,1.0,0.6011468490937131
CAND_0088385,Computer Vision Engineer,7.0,11,0.36504091702768265,0.6845000000000001,0.7000000000000001,0.621,1.0,0.84,0.19999999999999996,1.0,0.5997372751083048
CAND_0005311,AI Research Engineer,5.7,10,0.3728140465999397,0.5433333333333333,0.7000000000000001,0.453,1.0,1.0,1.0,1.0,0.5979775473133153
CAND_0059795,Senior Software Engineer (ML),5.6,8,0.34293110978067387,0.5535666666666668,0.7000000000000001,0.7636000000000002,0.9333333333333333,0.84,0.8,1.0,0.5979643329342023
CAND_0012798,AI Research Engineer,5.1,9,0.42902734505228074,0.5328,0.7000000000000001,0.6234000000000001,1.0,0.54,0.8333333333333334,1.0,0.5979148701823509
CAND_0080534,ML Engineer,3.8,12,0.32585513936754146,0.5832333333333334,0.5750000000000001,0.9114000000000001,0.8,0.92,1.0,1.0,0.5969548751435958
CAND_0072660,Machine Learning Engineer,7.1,12,0.40754877783926363,0.5989,0.75,0.7170000000000001,0.4,1.0,1.0,1.0,0.5961896333517792
